osm_id,voltage_kv,voltage_tier,cables,circuits,operator,name,num_nodes,length_km
140435451,115.0,115-229 kV,3,,Eversource,Montville - Dudley Street - Bean Hill 115kV transmission line,100,14.26
140440163,115.0,115-229 kV,3,,Eversource,Montville - Williams - Flanders 115kV transmission line,3,0.37
140440169,115.0,115-229 kV,6,,Eversource,Montville - Williams - Waterford - Flanders 115kV transmission lines,3,0.34
140440180,115.0,115-229 kV,3,,Eversource,Montville - Uncasville 115kV transmission line,4,0.25
140440191,115.0,115-229 kV,3,,Eversource,115kV transmission line,5,0.41
140649625,115.0,115-229 kV,3,,,,27,3.93
140649632,115.0,115-229 kV,6,2,,,27,4.27
140829174,115.0,115-229 kV,6,,Eversource,Towantic - South Naugatuck - Devon 115kV transmission lines,9,1.8
140829175,115.0,115-229 kV,6,,Eversource,Oxford - Beacon Falls - Indian Well - Pootatick 115kV transmission lines,9,1.79
140829176,115.0,115-229 kV,6,,Eversource,Bunker Hill - Baldwin - Towantic 115kV transmission lines,9,1.5
140829184,115.0,115-229 kV,3,,Eversource,Shaws Hill - Bunker Hill 115kV transmission line,3,0.11
140829190,115.0,115-229 kV,3,,Eversource,Bunker Hill - Freight Street 115kV transmission line,2,0.07
140829194,115.0,115-229 kV,3,,Eversource,Shaws Hill - Bunker Hill 115kV transmission line,2,0.15
140829197,115.0,115-229 kV,3,,Eversource,Frost Bridge - Freight Street 115kV transmission line,2,0.2
140829201,115.0,115-229 kV,6,,Eversource,Oxford - Beacon Falls - Indian Well - Pootatick 115kV transmission lines,17,3.51
140829209,115.0,115-229 kV,6,,Eversource,Frost Bridge - Shaws Hill - Bunker Hill - Freight Street 115kV transmission lines,20,3.38
140829216,115.0,115-229 kV,6,2,Eversource,Frost Bridge - Bunker Hill - Baldwin - Towantic 115kV transmission lines,6,0.94
140829222,115.0,115-229 kV,3,,Eversource,Frost Bridge - Freight Street 115kV transmission line,3,0.22
140829230,115.0,115-229 kV,3,,Eversource,Towantic - South Naugatuck 115kV transmission line,28,4.4
140829243,115.0,115-229 kV,6,,Eversource,Pootatick - Trap Falls - Devon 115kV transmission lines,37,7.26
140829249,115.0,115-229 kV,6,,Eversource,South Naugatuck - Beacon Falls - Indian Well - Pootatick - Devon 115kV transmission line,9,1.47
140829256,115.0,115-229 kV,3,,Eversource,Towantic - Stevenson 115kV transmission line,68,12.21
140829269,115.0,115-229 kV,6,2,Eversource,Bunker Hill - Baldwin - Towantic 115kV transmission lines,14,2.49
140829276,115.0,115-229 kV,6,,Eversource,Beacon Falls - Stevenson - Ansonia - Indian Well - Pootatick 115kV transmission lines,56,12.57
140829288,115.0,115-229 kV,3,,Eversource,Frost Bridge - Baldwin - Towantic 115kV transmission line,91,15.91
140834332,345.0,345-499 kV,3,,Eversource,Plumtree - Norwalk 345kV transmission line,4,0.21
140834335,115.0,115-229 kV,3,,Eversource,Plumtree - Ridgefield - Peaceable 115kV transmission line,8,1.06
140838596,115.0,115-229 kV,3,,Eversource,East Devon - Devon 115kV transmission line,14,2.15
140838597,115.0,115-229 kV,6,,Eversource,Old Town - Trumbull - Pequonnock - Devon 115kV transmission lines,38,6.61
140847574,115.0,115-229 kV,6,,United Illuminating Company,Wallingford - North Haven - Branford 115kV transmission lines,16,2.51
140847578,115.0,115-229 kV,3,,United Illuminating Company,North Haven - Quinnipiac 115kV transmission line,41,6.94
140851911,115.0,115-229 kV,6,,United Illuminating Company,Grand Avenue - East Shore 115kV transmission lines,8,1.53
140937106,115.0,115-229 kV,3,1,Eversource,Bokum - Green Hill 115kV transmission line,124,18.22
140937150,115.0,115-229 kV,3,1,Eversource,Stepstone - Branford 115kV transmission line,64,9.53
140937165,115.0,115-229 kV,3,1,Eversource,Stepstone - Green Hill 115kV transmission line,61,8.96
140953510,115.0,115-229 kV,3,,Eversource,South Meadow - Rocky Hill 115kV transmission line,78,12.3
140954703,115.0,115-229 kV,6,,Eversource,Southington - Berlin - Black Rock 115kV transmission lines,11,1.75
140954708,115.0,115-229 kV,6,,Eversource,Southington - Berlin - Black Rock 115kV transmission lines,82,15.52
140954714,115.0,115-229 kV,6,,Eversource,Southington - Black Rock 115kV transmission lines,36,7.4
140979490,115.0,115-229 kV,3,,Eversource,East New Britian - Berlin 115kV transmission line,37,5.77
140983826,115.0,115-229 kV,6,2,Eversource,Manchester - East Hartford - Riverside Drive - South Meadow 115kV transmission lines,24,3.97
140985473,115.0,115-229 kV,3,,Eversource,Manchester - Rood Avenue 115kV transmission line,58,9.65
140990213,115.0,115-229 kV,6,,Eversource,Norwalk - Weston - Hawthorne 115kV transmission lines,22,4.22
140990214,115.0,115-229 kV,6,,Eversource,Weston - Old Town - Trumbull - Pequonnock - Devon 115kV transmission lines,10,1.58
140990215,115.0,115-229 kV,6,2,Eversource,Norwalk - Weston - Hawthorne - Trumbull 115kV transmission lines,55,12.04
140990926,115.0,115-229 kV,6,,United Illuminating Company,Old Town - Trumbull - Pequonnock - Devon 115kV transmission lines,29,6.02
141130121,115.0,115-229 kV,6,,Eversource,Frost Bridge - Neora Street - Todd - Canal 115kV transmission lines,25,5.4
141130123,115.0,115-229 kV,3,,Eversource,Middletown - Dooley 115kV transmission line,71,10.39
141130125,115.0,115-229 kV,3,1,Eversource,Middletown - Portland 115kV transmission line,5,1.02
141130127,115.0,115-229 kV,3,,Eversource,Middletown - Pratt & Whitney 115kV transmission line,23,2.47
141130132,115.0,115-229 kV,3,1,Eversource,Portland - Hopewell 115kV transmission line,105,14.71
141130161,115.0,115-229 kV,3,,Eversource,Frost Bridge - Neora Street - Canal 115kV transmission line,70,9.83
141130164,115.0,115-229 kV,6,2,United Illuminating Company,Beacon Falls - Stevenson - Ansonia - Indian Well - Pootatick 115kV transmission lines,11,2.01
141130185,115.0,115-229 kV,6,,Eversource,Frost Bridge - Neora Street - Todd - Canal 115kV transmission lines,15,2.32
141130207,115.0,115-229 kV,3,,Eversource,Torrington Terminal - Campville 115kV transmission line,30,3.57
141135019,115.0,115-229 kV,12,4,Eversource,Norwalk - Flax Hill - Glenbrook - Norwalk Harbor 115kV transmission lines,25,4.48
141135032,345.0,345-499 kV,3,,Eversource,Plumtree - Norwalk 345kV transmission line,37,5.97
141135050,115.0,115-229 kV,3,,Eversource,Fitch - Compo 115kV transmission line,49,4.18
141143883,115.0,115-229 kV,6,,Eversource,Cos Cob - Tomac - Waterside - South End 115kV transmission lines,34,3.76
141143918,115.0,115-229 kV,6,,Eversource,Waterside - South End - Glenbrook 115kV transmission lines,20,2.01
141143947,115.0,115-229 kV,3,,Eversource,Waterside - Glenbrook 115kV transmission line,2,0.07
141143954,115.0,115-229 kV,6,,Eversource,Cos Cob - Tomac - Waterside - South End - Glenbrook 115kV transmission lines,18,1.84
141143960,115.0,115-229 kV,3,,Eversource,Cos Cob - Tomac - South End 115kV transmission line,2,0.09
141143966,115.0,115-229 kV,3,,Eversource,Cos Cob - Waterside 115kV transmission line,2,0.07
141143969,115.0,115-229 kV,3,,Eversource,Cos Cob - Tomac - South End 115kV transmission line,2,0.06
141143975,115.0,115-229 kV,3,,Eversource,Cos Cob - Tomac - South End 115kV transmission line,6,0.06
141177562,115.0,115-229 kV,12,,Eversource,Norwalk - Flax Hill - Glenbrook - Darien - Norwalk Harbor - Sono - Fitch 115kV transmission lines,7,0.85
141177563,115.0,115-229 kV,6,,Eversource,Norwalk - Glenbrook - Norwalk Harbor - Sono 115kV transmission lines,68,6.91
141177564,115.0,115-229 kV,3,,Eversource,Darien - Fitch 115kV transmission line,7,0.68
141177565,115.0,115-229 kV,3,,Eversource,Darien - Fitch 115kV transmission line,3,0.09
141177566,115.0,115-229 kV,3,,Eversource,Flax Hill - Glenbrook - Norwalk Harbor 115kV transmission line,4,0.21
141177567,115.0,115-229 kV,6,,Eversource,Flax Hill - Glenbrook - Darien - Norwalk Harbor - Fitch 115kV transmission lines,22,2.52
141177568,115.0,115-229 kV,3,,Eversource,Flax Hill - Glenbrook - Norwalk Harbor 115kV transmission line,3,0.19
141177570,115.0,115-229 kV,6,,Eversource,Flax Hill - South End - Glenbrook - Darien - Norwalk Harbor 115kV transmission lines,40,4.02
141177571,115.0,115-229 kV,3,,Eversource,South End - Glenbrook - Darien 115kV transmission line,3,0.08
141177703,115.0,115-229 kV,3,,United Illuminating Company,Compo - Pequonnock 115kV transmission line,129,11.05
141264164,115.0,115-229 kV,3,,Eversource,Stony Hill - Bates Rock 115kV transmission line,10,1.67
141264167,115.0,115-229 kV,3,,Eversource,Stony Hill - Bates Rock 115kV transmission line,3,0.27
141264170,115.0,115-229 kV,3,,Eversource,Stony Hill - Bates Rock 115kV transmission line,38,6.57
141264176,115.0,115-229 kV,6,,Eversource,West Brookfield - Shepaug - Bates Rock - Plumtree 115kV transmission lines,29,6.06
141271861,115.0,115-229 kV,3,,United Illuminating Company,Baird - Congress Street - Pequonnock 115kV transmission line,70,5.02
141309160,115.0,115-229 kV,3,,Eversource,Enfield - Windsor Locks - Dexter 115kV transmission line,20,2.51
141309161,115.0,115-229 kV,3,,Eversource,Barbour Hill - Enfield 115kV transmission line,89,13.29
141310698,115.0,115-229 kV,3,,United Illuminating Company,Devon Tie - Barnum - Baird 115kV transmission line,47,4.09
141310699,115.0,115-229 kV,3,,United Illuminating Company,Devon - Devon Tie 115kV transmission line,2,0.06
141310701,115.0,115-229 kV,3,,United Illiuminating Company,Woodmont - Milvon - Devon Tie 115kV transmission line,29,2.23
142411456,115.0,115-229 kV,3,,United Illuminating Company,Grand Avenue - West River - Elm West - Allings Crossing 115kV transmission line,38,2.05
142411459,115.0,115-229 kV,3,,United Illuminating Company,Allings Crossing - Woodmont 115kV transmission line,72,4.71
142411460,115.0,115-229 kV,3,,United Illuminating Company,Woodmont - Milvon - Devon Tie 115kV transmission line,83,6.59
142411462,115.0,115-229 kV,3,,United Illuminating Company,Grand Avenue - West River - Elm West - Allings Crossing 115kV transmission line,67,4.04
142411467,115.0,115-229 kV,3,,United Illuminating Company,Allings Crossing - Woodmont 115kV transmission line,72,4.76
142437895,115.0,115-229 kV,3,1,,,5,0.13
142437896,115.0,115-229 kV,6,2,National Grid,Wolf Road - Menands 115kV transmission line,27,3.72
142738635,115.0,115-229 kV,3,,,,2,0.01
142738637,115.0,115-229 kV,3,,,,6,0.11
142738683,115.0,115-229 kV,6,2,National Grid,Wolf Road - Menands 115kV transmission line,19,3.08
142739775,115.0,115-229 kV,3,,,,25,4.09
143584994,115.0,115-229 kV,6,2,,,8,0.86
145495598,115.0,115-229 kV,3,,Eversource,Buck Pond - Pochassic - Agawam 115kV transmission line,114,11.46
146786821,230.0,230-344 kV,6,2,PPL,Stanton - Summit,44,10.11
149092252,115.0,115-229 kV,3,,Eversource,Blandford - Pleasant 115kV transmission line,147,26.06
159048801,230.0,230-344 kV,3,,Public Service Enterprise Group,Rocktown to East Flemington 230 kV transmission line,39,12.54
161619817,115.0,115-229 kV,3,1,,,2,0.05
165302470,115.0,115-229 kV,3,,National Grid,Barre Tap,4,0.02
165304256,230.0,230-344 kV,3,,National Grid,Pratts Junction - Bear Swamp Transmission Line,879,118.77
168308778,138.0,115-229 kV,,,Long Island Power Authority,,50,4.76
168747211,345.0,345-499 kV,3,,National Grid,Marcy to New Scotland 345kV transmission line,262,132.46
169017651,345.0,345-499 kV,3,1,,,2,0.02
169017652,115.0,115-229 kV,3,1,,,2,0.01
169017653,345.0,345-499 kV,3,1,,,2,0.02
169017654,115.0,115-229 kV,6,2,,,8,0.97
169017655,345.0,345-499 kV,,,,,2,0.02
169017656,115.0,115-229 kV,3,1,,,2,0.01
169017657,345.0,345-499 kV,,,,,2,0.02
169017658,115.0,115-229 kV,3,1,,,2,0.02
169017659,345.0,345-499 kV,3,1,,,2,0.01
169017660,115.0,115-229 kV,3,1,,,2,0.02
169017661,345.0,345-499 kV,3,1,,,2,0.02
169017666,115.0,115-229 kV,3,1,,,3,0.03
169017667,115.0,115-229 kV,3,1,,,3,0.03
169017668,345.0,345-499 kV,3,1,,,3,0.04
169017669,345.0,345-499 kV,3,1,,,3,0.04
169017670,115.0,115-229 kV,3,1,,,3,0.03
169017671,345.0,345-499 kV,3,1,,,3,0.04
169017672,115.0,115-229 kV,3,1,,,3,0.06
169017673,115.0,115-229 kV,3,1,,,6,0.39
169017674,345.0,345-499 kV,3,1,,,4,0.04
169017675,115.0,115-229 kV,3,1,,,4,0.04
169017676,115.0,115-229 kV,3,,,,64,6.7
169017677,115.0,115-229 kV,3,,,,5,0.28
169017678,115.0,115-229 kV,3,1,,,7,0.28
169017679,115.0,115-229 kV,3,,,,15,1.74
169017680,115.0,115-229 kV,3,1,,,6,0.07
169017681,115.0,115-229 kV,3,,,,6,0.43
169017682,345.0,345-499 kV,3,1,,,9,0.24
170013195,230.0,230-344 kV,6,2,Jersey Central Power and Light,Elastimold to Main Tap Point,71,18.85
170013196,230.0,230-344 kV,6,2,Jersey Central Power and Light,Chester to Main Tap Point,36,9.48
170290226,115.0,115-229 kV,3,,National Grid,Montague - Sherman - Harriman Transmission Line,301,41.37
173678804,230.0,230-344 kV,3,1,Jersey Central Power and Light,East Flemington Tap to East Flemington,2,0.2
173692914,230.0,230-344 kV,6,2,Jersey Central Power and Light,Werner to Nejesco Tap Line 230/115kv,21,3.89
175620349,345.0,345-499 kV,3,,Consolidated Edison,Athens - Pleasant Valley 345kV transmission line,2,0.25
175620350,345.0,345-499 kV,3,,Consolidated Edison,Gilboa - New Scotland 345kV transmission line,2,0.17
175620351,345.0,345-499 kV,3,,Consolidated Edison,Gilboa - Leeds 345kV transmission line,153,56.79
175620352,345.0,345-499 kV,3,,,Fraser - Gilboa,176,51.16
175620354,345.0,345-499 kV,3,,,Fraser - Edic,3,0.13
175620355,345.0,345-499 kV,6,2,Consolidated Edison,Leeds - Athens - Pleasant Valley 345kV transmission lines,2,0.2
175620356,345.0,345-499 kV,3,,Consolidated Edison,Leeds - Athens 345kV transmission line,2,0.24
175620357,345.0,345-499 kV,3,,Consolidated Edison,Gilboa - Leeds 345kV transmission line,2,0.18
175620358,345.0,345-499 kV,3,,,Coopers Corners - Fraser,158,35.41
175620360,345.0,345-499 kV,3,,,Coopers Corners - Marcy,323,79.55
175620363,345.0,345-499 kV,3,,Consolidated Edison,Leeds - Athens 345kV transmission line,4,0.38
175620365,345.0,345-499 kV,6,2,Consolidated Edison,Giboa - New Scotland & Leeds 345kV transmission lines,5,0.62
175648211,345.0,345-499 kV,3,,,Coopers Corners - Fraser,33,6.62
175648212,345.0,345-499 kV,3,,,Coopers Corners - Fraser,13,1.99
175648217,345.0,345-499 kV,6,2,,Coopers Corners - Fraser & Marcy,12,2.55
175648220,345.0,345-499 kV,3,,,Coopers Corners - Fraser,13,2.55
175648223,345.0,345-499 kV,3,,,Coopers Corners - Marcy,14,2.55
175648232,345.0,345-499 kV,6,2,,Coopers Corners - Fraser & Marcy,3,0.45
175648242,345.0,345-499 kV,3,,,Coopers Corners - Marcy,34,6.64
175648246,345.0,345-499 kV,6,2,,Marcy South (Fraser - Edic & Coopers Corners - Marcy),391,100.2
175648267,345.0,345-499 kV,3,,,Coopers Corners - Marcy,11,1.97
175773229,345.0,345-499 kV,6,,United Illuminating Company,East Shore - Halvarsson - Branford Railroad - Scovill Rock 345kV/115kV transmission lines,3,0.34
175773234,345.0,345-499 kV,3,,United Illuminating Company,East Shore - Halvarsson - Scovill Rock 345kV transmission line,3,0.18
175773238,345.0,345-499 kV,3,,United Illuminating Company,,3,0.05
175773240,345.0,345-499 kV,3,,United Illuminating Company,East Shore - Halvarsson - Scovill Rock 345kV transmission line,5,0.35
175773255,138.0,115-229 kV,3,,,,3,0.18
175773260,138.0,115-229 kV,3,,,,3,0.04
175773263,138.0,115-229 kV,3,,,,3,0.07
175773267,138.0,115-229 kV,3,,,,4,0.1
175773269,138.0,115-229 kV,3,,,,5,0.06
175773277,138.0,115-229 kV,,,,,5,0.1
175904286,345.0,345-499 kV,3,,Consolidated Edison,Buchanan - Millwood 345 kV transmission line,4,0.78
175904287,345.0,345-499 kV,3,,Consolidated Edison,Ramapo to Buchanan 345 kV transmission line,4,0.53
175904288,345.0,345-499 kV,3,,Consolidated Edison,Ramapo to Buchanan 345 kV transmission line,4,0.38
175904289,345.0,345-499 kV,6,2,Consolidated Edison,Ladentown & Ramapo - Buchanan,8,2.67
175904291,138.0,115-229 kV,3,,,,2,0.07
175904292,138.0,115-229 kV,6,2,,,2,0.25
175904293,345.0,345-499 kV,3,,Consolidated Edison,Buchanan - Millwood,2,0.06
175904294,138.0,115-229 kV,3,,,,2,0.07
175904295,345.0,345-499 kV,3,,Consolidated Edison,Buchanan - Millwood,2,0.05
175904296,345.0,345-499 kV,3,,,Millwood - Wood St.,2,0.03
175904297,345.0,345-499 kV,6,2,Consolidated Edison,Buchanan - Millwood,2,0.2
175904298,345.0,345-499 kV,3,,,,2,0.27
175904299,138.0,115-229 kV,3,,,,2,0.22
175904300,138.0,115-229 kV,3,,,,2,0.1
175904301,345.0,345-499 kV,3,,,,2,0.28
175904302,345.0,345-499 kV,3,,,Millwood - Wood St.,2,0.04
175904303,138.0,115-229 kV,3,,,,2,0.03
175904304,345.0,345-499 kV,3,,Consolidated Edison,,2,0.11
175904305,345.0,345-499 kV,6,2,,,2,0.35
175904306,138.0,115-229 kV,3,,,,2,0.03
175904307,345.0,345-499 kV,3,,,,2,0.2
175904308,345.0,345-499 kV,3,,,,2,0.1
175904309,138.0,115-229 kV,6,2,,,3,0.75
175904310,345.0,345-499 kV,6,2,,,3,0.41
175904311,345.0,345-499 kV,3,,,Ladentown - Buchanan,4,0.27
175904312,345.0,345-499 kV,3,,Consolidated Edison,,4,0.12
175904313,345.0,345-499 kV,3,,,Buchanan - Millwood,6,0.79
175904314,345.0,345-499 kV,3,,,,9,0.28
175921876,345.0,345-499 kV,3,,,South Mahwah - Ramapo,2,0.11
175921877,345.0,345-499 kV,3,,,South Mahwah - Ramapo,2,0.11
175921878,345.0,345-499 kV,3,,,,2,0.08
175921879,345.0,345-499 kV,,,,,6,0.08
175921880,345.0,345-499 kV,,,,,3,0.05
175926047,345.0,345-499 kV,3,,Consolidated Edison,Ramapo to Buchanan 345 kV transmission line,3,0.57
175926048,345.0,345-499 kV,6,2,Consolidated Edison,Ramapo & Ladentown - Buchanan,67,13.62
175926050,345.0,345-499 kV,3,,,Ladentown - West Haverstraw,2,0.09
175926051,345.0,345-499 kV,3,,,Ladentown - West Haverstraw,2,0.05
175926052,345.0,345-499 kV,3,1,,,2,0.04
175926055,345.0,345-499 kV,3,,,Ladentown - Bowline,2,0.1
175926056,345.0,345-499 kV,3,1,,,3,0.09
175926057,345.0,345-499 kV,3,1,,,3,0.03
175926058,345.0,345-499 kV,3,1,,,3,0.03
175926059,345.0,345-499 kV,3,1,,,3,0.04
175926060,345.0,345-499 kV,3,1,,,4,0.07
175926061,345.0,345-499 kV,3,1,,,4,0.05
175931678,345.0,345-499 kV,3,,,Eastview - Millwood,2,0.04
175931679,345.0,345-499 kV,3,,,Sprain Brook - Eastview,2,0.05
175931680,345.0,345-499 kV,3,,,Eastview - Millwood,2,0.16
175931681,345.0,345-499 kV,3,,,Eastview - Buchanan,2,0.15
175931682,345.0,345-499 kV,3,,,Sprain Brook - Eastview,2,0.04
175931683,345.0,345-499 kV,3,,,Eastview - Millwood,4,0.33
175931686,345.0,345-499 kV,3,,,Sprain Brook - Eastview,2,0.06
175931688,345.0,345-499 kV,3,,,Eastview - Millwood,3,0.21
175931690,345.0,345-499 kV,3,,,Sprain Brook - Eastview,2,0.04
175931692,345.0,345-499 kV,3,,,Eastview - Millwood,2,0.05
175931694,345.0,345-499 kV,3,,,Eastview - Millwood,3,0.19
