ercot_substation,lat,lon,match_source,confidence,score,matched_name,load_zone,max_voltage_kv,eia_plant_code,osm_id,propagated_from
SHELTONS,32.452749,-99.754453,osm,medium,82.3,Shelton Street Substation,LZ_WEST,69.0,,516457785,
SHEPLEY,27.578784,-99.275764,propagated,low,0,,LZ_SOUTH,138.0,,,LOBO
SHERID,29.497202,-96.666608,osm,high,92.9,Sheridan Substation,LZ_SOUTH,138.0,,520305143,
SHERPO,29.594397,-97.956333,propagated,low,0,,LZ_SOUTH,138.0,,,SEGUIN
SHERSH,30.159671,-95.810084,propagated,low,0,,LZ_SOUTH,138.0,,,MACEDO
SHERY_LC,29.271,-98.456,propagated,low,0,,LZ_NORTH,69.0,,,BEXAR_ES
SHHA,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,69.0,,,
SHILO,32.900631,-96.666935,osm,high,97.3,Shiloh Substation,LZ_NORTH,138.0,,346508814,
SHILOH,32.900631,-96.666935,osm,high,100,Shiloh Substation,LZ_NORTH,138.0,,346508814,
SHINER,29.444389,-97.192265,osm,high,100.0,Shiner Substation,LZ_SOUTH,138.0,,402248269,
SHINOAK,31.503698,-97.762643,propagated,low,0,,LZ_WEST,69.0,,,GATESVL2
SHLMT,29.271,-98.456,propagated,low,0,,LZ_NORTH,138.0,,,BEXAR_ES
SHMNE,34.301565,-99.740669,propagated,low,0,,LZ_NORTH,138.0,,,QUAN
SHMW_RC,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
SHNRW,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,138.0,,,EULES
SHPOI,31.57564,-103.023867,propagated,low,0,,LZ_WEST,138.0,,,WICKT
SHPRD,35.40238,-101.15404,propagated,low,0,,LZ_WEST,69.0,,,RAILHEAD
SHPWK,34.102943,-99.118746,propagated,low,0,,LZ_WEST,138.0,,,ELCTR
SHR,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
SHRNE,32.865417,-97.099401,propagated,low,0,,LZ_WEST,138.0,,,EULES
SHROPSHI,26.167627,-98.097755,propagated,low,0,,LZ_SOUTH,69.0,,,ELGATO
SHRPD,32.359958,-99.754836,osm,medium,86.9,Sharp Substation,LZ_NORTH,138.0,,491192978,
SHRSW,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,345.0,,,EULES
SHRTI,33.473697,-100.857219,propagated,low,0,,LZ_NORTH,138.0,,,SPUR
SHRWD_RC,26.5575,-99.1642,propagated,low,0,,LZ_NORTH,138.0,,,FALCON
SHSTH,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,138.0,,,EULES
SHWPD,30.464605,-97.757305,propagated,low,0,,LZ_WEST,138.0,,,NORTHWES
SI,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
SIE,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
SIEVISTA,27.438036,-99.448358,osm,medium,86.0,Sierra Vista Substation,LZ_SOUTH,138.0,,451971723,
SIGMOR,28.455295,-98.187,osm,high,100,Sigmor Substation,LZ_SOUTH,138.0,,489376714,
SIG_SLR,29.271,-98.456,propagated,low,0,,LZ_NORTH,138.0,,,BEXAR_ES
SIKES,28.197778,-97.444953,propagated,low,0,,LZ_WEST,138.0,,,CRANELL
SILASRAY,30.750029,-98.416657,propagated,low,0,,LZ_SOUTH,138.0,,,CORONA
SILV,32.07037,-100.678111,osm,medium,88.2,Silver Substation,LZ_WEST,69.0,,491401711,
SILVER,32.07037,-100.678111,osm,high,100,Silver Substation,LZ_WEST,69.0,,491401711,
SIMMONS,28.408844,-98.205893,osm,high,94.1,Simmons City Substation,LZ_SOUTH,69.0,,489376654,
SINCLAIR,35.867229,-96.664254,osm,high,100.0,Sinclair Substation,LZ_NORTH,69.0,,1426192200,
SINGTR,30.936,-101.607,eia860,high,93.6,Shamrock Wind,LZ_WEST,345.0,66540,,
SINTON,28.030888,-97.512494,osm,high,100,Sinton Substation,LZ_SOUTH,69.0,,295018835,
SIOUX,26.208088,-98.057687,osm,high,100,Sioux Substation,LZ_SOUTH,138.0,,513155552,
SIRIUS,30.982081,-102.274136,osm,high,100,Sirius Substation,LZ_WEST,138.0,,496524848,
SIXTH_ST,26.932675,-99.233708,propagated,low,0,,LZ_SOUTH,138.0,,,ZAPATA
SJNSW,29.271,-98.456,propagated,low,0,,LZ_NORTH,345.0,,,BEXAR_ES
SJO,25.977182,-97.384493,propagated,low,0,,LZ_NORTH,138.0,,,LOMA_ALT
SJS,32.865417,-97.099401,propagated,low,0,,LZ_HOUSTON,138.0,,,EULES
SKIDMORE,28.255186,-97.676331,osm,high,100,Skidmore Substation,LZ_SOUTH,69.0,,489376535,
SKIPPER,29.045645,-95.745296,propagated,low,0,,LZ_NORTH,138.0,,,HILCORP
SKPOI,32.865417,-97.099401,propagated,low,0,,LZ_WEST,69.0,,,EULES
SKY1,30.464977,-103.475361,propagated,low,0,,LZ_SOUTH,138.0,,,LASSO
SKYBOX,30.464605,-97.757305,propagated,low,0,,LZ_SOUTH,138.0,,,NORTHWES
SKYLINE,29.57981,-98.408528,osm,high,100,Skyline Substation,LZ_SOUTH,345.0,,110564172,
SL,31.740751,-102.213176,propagated,low,0,,LZ_HOUSTON,138.0,,,PEGAS
SLAKE,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,138.0,,,EULES
SLAUGHTE,30.17241,-97.811536,osm,medium,82.3,Slaughter Lane Substation,LZ_SOUTH,138.0,,340000206,
SLBLF,32.760166,-96.575623,propagated,low,0,,LZ_NORTH,138.0,,,MESQT
SLCNHLS,26.523692,-98.745522,propagated,low,0,,LZ_SOUTH,138.0,,,MESTENO
SLD,33.278127,-96.993234,propagated,low,0,,LZ_NORTH,138.0,,,KRUGRVLE
SLKPD,30.464605,-97.757305,propagated,low,0,,LZ_WEST,138.0,,,NORTHWES
SLKSW,32.865417,-97.099401,propagated,low,0,,LZ_WEST,345.0,,,EULES
SLK_BESS,29.271,-98.456,propagated,low,0,,LZ_WEST,138.0,,,BEXAR_ES
SLNSW,33.048156,-97.034996,propagated,low,0,,LZ_WEST,138.0,,,WEAST
SLPOD,29.271,-98.456,propagated,low,0,,LZ_WEST,138.0,,,BEXAR_ES
SLSRANCH,32.311556,-100.061589,propagated,low,0,,LZ_WEST,138.0,,,BUFFALO
SLTCW,32.295946,-102.54,propagated,low,0,,LZ_WEST,138.0,,,BAKKE
SLTLK,30.479567,-97.781526,propagated,low,0,,LZ_WEST,138.0,,,JOLLYVIL
SLTSW,31.740751,-102.213176,propagated,low,0,,LZ_NORTH,345.0,,,PEGAS
SLV,26.287936,-98.145074,propagated,low,0,,LZ_HOUSTON,138.0,,,SE
SMBSN,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,69.0,,,
SMCRK,30.464605,-97.757305,propagated,low,0,,LZ_WEST,69.0,,,NORTHWES
SMETANA,31.503698,-97.762643,propagated,low,0,,LZ_NORTH,138.0,,,GATESVL2
SMFLD,32.760166,-96.575623,propagated,low,0,,LZ_NORTH,138.0,,,MESQT
SMI,30.559511,-98.337565,propagated,low,0,,LZ_SOUTH,138.0,,,WIRTZ
SMIDLAND,32.311556,-100.061589,propagated,low,0,,LZ_WEST,138.0,,,BUFFALO
SMILEY,29.316912,-97.630525,osm,high,100,Smiley Substation,LZ_SOUTH,69.0,,425815346,
SMITH,27.867817,-97.632191,osm,high,100,Smith Substation,LZ_SOUTH,69.0,,489675670,
SMITHERS,31.503698,-97.762643,propagated,low,0,,LZ_HOUSTON,345.0,,,GATESVL2
SMITHV,27.867817,-97.632191,osm,high,92.6,Smith Substation,LZ_SOUTH,138.0,,489675670,
SMOKYHIL,30.948403,-103.36201,propagated,low,0,,LZ_WEST,345.0,,,SOLSTICE
SMOUR,32.865417,-97.099401,propagated,low,0,,LZ_WEST,69.0,,,EULES
SMPST,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
SMR,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,69.0,,,
SMS,33.289683,-100.947821,osm,high,100,SMS Substation,LZ_WEST,69.0,,468781312,
SMTH_ESS,30.050245,-96.920836,propagated,low,0,,LZ_NORTH,345.0,,,WARDA
SN,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
SNAND,32.865417,-97.099401,propagated,low,0,,LZ_WEST,138.0,,,EULES
SNBRG,32.865417,-97.099401,propagated,low,0,,LZ_WEST,69.0,,,EULES
SND,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
SNDHL,32.857896,-97.511964,propagated,low,0,,LZ_WEST,138.0,,,AZLES
SNDIEGS,29.0,-98.0,lz_centroid,none,0,,LZ_SOUTH,69.0,,,
SNDOW,32.465874,-100.139167,propagated,low,0,,LZ_SOUTH,138.0,,,MCELMU
SNDSTONE,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,138.0,,,
SNDSW,32.865417,-97.099401,propagated,low,0,,LZ_SOUTH,345.0,,,EULES
SNG,28.985999,-95.358109,propagated,low,0,,LZ_HOUSTON,345.0,,,DOW
SNODGRSS,32.237714,-99.776501,osm,high,95.2,Snodgrass Substation,LZ_WEST,69.0,,1392720326,
SNOOK,28.197778,-97.444953,propagated,low,0,,LZ_NORTH,138.0,,,CRANELL
SNTX1,32.712147,-100.861421,osm,high,95.6,SNTX Substation,LZ_WEST,69.0,,467959227,
SNU,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
SNYDR,32.745564,-100.75745,osm,high,97.3,Snyder Wind Farm Substation,LZ_WEST,69.0,,467959216,
SNYPT_RC,32.857896,-97.511964,propagated,low,0,,LZ_NORTH,138.0,,,AZLES
SO,30.551395,-97.561101,propagated,low,0,,LZ_HOUSTON,138.0,,,HUTTO
SOAPTREE,31.08298,-102.393733,osm,high,100,Soaptree Switching Station,LZ_WEST,138.0,,1006095199,
SODALA,31.286739,-96.877205,propagated,low,0,,LZ_WEST,138.0,,,MARION
SODASPRG,33.543862,-100.897118,propagated,low,0,,LZ_NORTH,69.0,,,ESPULA9
SODVILS,27.969708,-97.472918,osm,medium,87.8,Sodville Substation,LZ_SOUTH,69.0,,489675634,
SOE,26.287936,-98.145074,propagated,low,0,,LZ_HOUSTON,138.0,,,SE
SOL,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
SOLARA,33.006543,-99.605503,osm,high,100,Solara Substation,LZ_WEST,138.0,,496458361,
SOLC_SLR,32.104125,-100.162375,propagated,low,0,,LZ_WEST,345.0,,,HOLSTEIN
SOLSTICE,30.948403,-103.36201,osm,high,100,Solstice Substation,LZ_WEST,345.0,,500535889,
SONO,30.567587,-100.655767,osm,medium,84.0,Sonora Substation,LZ_WEST,69.0,,345127797,
SONR,30.567587,-100.655767,osm,medium,83.7,Sonora Substation,LZ_WEST,69.0,,345127797,
SONTERRA,30.802353,-97.607681,osm,high,100,Sonterra Substation,LZ_SOUTH,138.0,,213201551,
SOPOD,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,138.0,,,
SOPSW,29.183513,-99.834833,propagated,low,0,,LZ_NORTH,138.0,,,W_LD_138
SORCY,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
SOTHBEND,33.543862,-100.897118,propagated,low,0,,LZ_WEST,69.0,,,ESPULA9
SOUSHORE,32.444171,-97.072798,propagated,low,0,,LZ_HOUSTON,138.0,,,VENSW
SOUTH,32.4081,-100.1286,eia860,medium,85.5,South Trent Wind Farm,LZ_NORTH,138.0,56649,,
SOUTHABI,26.142247,-97.641923,propagated,low,0,,LZ_WEST,138.0,,,LA_PALMA
SOUTHLAN,33.357844,-101.555888,osm,high,95.2,Southland Substation,LZ_WEST,138.0,,632022750,
SOUTHMOS,25.888351,-97.424945,osm,high,100.0,Southmost Substation,LZ_SOUTH,138.0,,513680362,
SOUTH_PL,30.591658,-96.311067,osm,high,95.4,South Substation,LZ_SOUTH,138.0,,398989842,
SOUTH_SI,30.591658,-96.311067,osm,high,95.4,South Substation,LZ_SOUTH,138.0,,398989842,
SOUWDCS,35.40238,-101.15404,propagated,low,0,,LZ_NORTH,138.0,,,RAILHEAD
SP,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
SPADERAN,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,69.0,,,
SPANOA,29.0,-98.0,lz_centroid,none,0,,LZ_SOUTH,138.0,,,
SPARTA,28.655277,-98.001388,eia860,high,100.0,Sparta Solar,LZ_SOUTH,345.0,63840,,
SPE,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
SPENCE,33.1975,-97.1061,eia860,high,93.8,Spencer,LZ_WEST,69.0,4266,,
SPICEW,30.420198,-97.79693,osm,medium,88.2,Spicewood Substation,LZ_SOUTH,138.0,,31005299,
SPLAIN1,32.865417,-97.099401,propagated,low,0,,LZ_WEST,345.0,,,EULES
SPLAIN2,35.254028,-101.185906,propagated,low,0,,LZ_WEST,345.0,,,GRANDVW1
SPNCER,33.1975,-97.1061,eia860,high,92.1,Spencer,LZ_NORTH,69.0,4266,,
SPPKM,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,138.0,,,
SPR,25.977182,-97.384493,propagated,low,0,,LZ_NORTH,138.0,,,LOMA_ALT
SPRDL,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,138.0,,,EULES
SPRINGTW,33.543862,-100.897118,propagated,low,0,,LZ_NORTH,138.0,,,ESPULA9
SPRINKLE,30.35338,-97.645441,osm,high,100,Sprinkle Substation,LZ_SOUTH,138.0,,339167563,
SPRNGCRK,33.221074,-96.917938,propagated,low,0,,LZ_NORTH,138.0,,,NAVO
SPRRK,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,69.0,,,
SPRTN,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,138.0,,,EULES
SPTX12B,29.271,-98.456,propagated,low,0,,LZ_WEST,138.0,,,BEXAR_ES
SPUD,33.473697,-100.857219,osm,medium,83.0,Spur Substation,LZ_WEST,138.0,,468425157,
SPUR,33.473697,-100.857219,osm,high,100,Spur Substation,LZ_WEST,138.0,,468425157,
SPV,31.286739,-96.877205,propagated,low,0,,LZ_NORTH,138.0,,,MARION
SPVTP,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,138.0,,,EULES
SPW,33.393056,-95.146667,propagated,low,0,,LZ_HOUSTON,138.0,,,RVR
SR,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
SRAYBURN,31.843422,-102.868295,propagated,low,0,,LZ_NORTH,69.0,,,PHOEBE
SRB,29.563235,-95.800453,propagated,low,0,,LZ_HOUSTON,138.0,,,FT
SRF,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
SRWE1,31.35612,-103.33454,propagated,low,0,,LZ_WEST,345.0,,,WORSHAM
SSPNE,30.464605,-97.757305,propagated,low,0,,LZ_NORTH,138.0,,,NORTHWES
SSPNG,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,138.0,,,EULES
SSPSW,35.91254,-97.604869,propagated,low,0,,LZ_NORTH,345.0,,,CRSCN
SSPURTWO,31.684511,-98.603358,propagated,low,0,,LZ_WEST,345.0,,,FLAT_TOP
ST,26.287936,-98.145074,propagated,low,0,,LZ_HOUSTON,138.0,,,SE
STA,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
STADIUM,27.746075,-98.053873,osm,high,100,Stadium Substation,LZ_SOUTH,69.0,,490190299,
STAFHI,26.167627,-98.097755,propagated,low,0,,LZ_SOUTH,138.0,,,ELGATO
STAGE,32.857896,-97.511964,propagated,low,0,,LZ_NORTH,138.0,,,AZLES
STAGHORN,33.144966,-97.108397,propagated,low,0,,LZ_WEST,138.0,,,TEASLEY
STAM,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,69.0,,,
STAMFPMP,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,69.0,,,
STAM_SLR,29.271,-98.456,propagated,low,0,,LZ_NORTH,345.0,,,BEXAR_ES
STANT,32.211294,-101.818995,osm,medium,91.0,Stanton Wind Energy Substation,LZ_WEST,138.0,,458321305,
STARCK,30.552326,-98.261272,osm,high,98.4,Starcke Substation,LZ_SOUTH,138.0,,504607223,
STARR,26.523359,-99.017108,eia860,medium,85.5,Starr Solar Ranch,LZ_SOUTH,138.0,65975,,
STAR_SLR,29.271,-98.456,propagated,low,0,,LZ_SOUTH,138.0,,,BEXAR_ES
STASW,29.233882,-95.187062,propagated,low,0,,LZ_WEST,138.0,,,AMOCOOIL
STAUG,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
STCKTNBD,30.645131,-98.258172,propagated,low,0,,LZ_NORTH,138.0,,,FAIRLA
STEAM,32.359958,-99.754836,propagated,low,0,,LZ_NORTH,69.0,,,SHAMP
STEAM1A,29.271,-98.456,propagated,low,0,,LZ_NORTH,13.0,,,BEXAR_ES
STECK,30.367375,-97.741697,osm,high,100,Steck Substation,LZ_SOUTH,138.0,,260647883,
STEELE_S,32.104125,-100.162375,propagated,low,0,,LZ_NORTH,138.0,,,HOLSTEIN
STEEPHLW,28.197778,-97.444953,propagated,low,0,,LZ_NORTH,138.0,,,CRANELL
STEER,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,138.0,,,
STELLA,26.941667,-97.6425,eia860,high,100.0,Stella Wind Farm,LZ_SOUTH,345.0,59063,,
STELLATP,26.941667,-97.6425,eia860,high,92.0,Stella Wind Farm,LZ_SOUTH,345.0,59063,,
STER,31.593316,-100.178079,propagated,low,0,,LZ_WEST,69.0,,,MILES
STERLING,33.166173,-96.172617,eia860,high,93.6,Sterling Solar (TX),LZ_WEST,69.0,61871,,
STERT,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,138.0,,,EULES
STEVENS,27.860101,-97.619411,osm,high,100,Stevens Substation,LZ_SOUTH,69.0,,489675675,
STEWART,26.125311,-98.153955,osm,high,94.1,Stewart Road Substation,LZ_SOUTH,345.0,,512936455,
STF,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
STHBROCK,33.543862,-100.897118,propagated,low,0,,LZ_NORTH,138.0,,,ESPULA9
STHCROSS,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,69.0,,,
STHLMESA,29.271,-98.456,propagated,low,0,,LZ_WEST,69.0,,,BEXAR_ES
STHRL,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
STHSD,29.271,-98.456,propagated,low,0,,LZ_NORTH,69.0,,,BEXAR_ES
STILES,31.434644,-101.586256,osm,high,100,Stiles Substation,LZ_WEST,138.0,,456629589,
STILLMAN,32.311556,-100.061589,propagated,low,0,,LZ_SOUTH,138.0,,,BUFFALO
STL,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
STLHS_SL,31.186,-103.128,propagated,low,0,,LZ_NORTH,345.0,,,TAYGETE
STLWRNCE,32.311556,-100.061589,propagated,low,0,,LZ_WEST,138.0,,,BUFFALO
STMBOAT,32.092371,-99.882651,osm,medium,91.5,Steamboat Station,LZ_WEST,69.0,,493048305,
STNPT_RC,32.104125,-100.162375,propagated,low,0,,LZ_NORTH,138.0,,,HOLSTEIN
STNSW,32.295946,-102.54,propagated,low,0,,LZ_NORTH,138.0,,,BAKKE
STNVL,32.760166,-96.575623,propagated,low,0,,LZ_NORTH,138.0,,,MESQT
STONBROK,29.233882,-95.187062,propagated,low,0,,LZ_NORTH,138.0,,,AMOCOOIL
STONERD,31.429378,-103.498544,propagated,low,0,,LZ_WEST,138.0,,,PECOS
STONEY_R,30.15883,-97.635879,osm,medium,90.6,Stoney Ridge Substation,LZ_SOUTH,138.0,,462642706,
STP,30.818366,-102.365944,propagated,low,0,,LZ_SOUTH,345.0,,,KEO
STP11,31.503698,-97.762643,propagated,low,0,,LZ_NORTH,138.0,,,GATESVL2
STPFACHL,32.865417,-97.099401,propagated,low,0,,LZ_SOUTH,138.0,,,EULES
STPOI,31.775859,-103.405593,propagated,low,0,,LZ_WEST,138.0,,,LOVNG
STPSW,31.4647,-96.985,propagated,low,0,,LZ_SOUTH,138.0,,,LK
STR,30.752638,-95.225219,propagated,low,0,,LZ_HOUSTON,138.0,,,PT
STRAHAT1,29.889737,-97.932452,osm,medium,87.8,Strahan Substation,LZ_SOUTH,138.0,,30887076,
STRAND,29.889737,-97.932452,osm,medium,85.2,Strahan Substation,LZ_SOUTH,138.0,,30887076,
STRATEGC,29.271,-98.456,propagated,low,0,,LZ_NORTH,345.0,,,BEXAR_ES
STRG_SLR,29.056392,-97.787721,propagated,low,0,,LZ_SOUTH,345.0,,,MILTON
STRLPMP,32.465874,-100.139167,propagated,low,0,,LZ_WEST,69.0,,,MCELMU
STRPE,32.857896,-97.511964,propagated,low,0,,LZ_WEST,138.0,,,AZLES
STRS,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,69.0,,,
STRT,29.0,-98.0,lz_centroid,none,0,,LZ_SOUTH,69.0,,,
STURT,30.464605,-97.757305,propagated,low,0,,LZ_NORTH,138.0,,,NORTHWES
STV,29.234722,-100.209167,propagated,low,0,,LZ_NORTH,138.0,,,ANACACHO
STW,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
STWF,29.271,-98.456,propagated,low,0,,LZ_WEST,138.0,,,BEXAR_ES
ST_NINO,27.475588,-99.4615,osm,high,96.0,Santo Nino Substation,LZ_SOUTH,138.0,,451971587,
SUMMIT,30.398187,-97.7239,osm,high,100,Summit Substation,LZ_SOUTH,138.0,,107498705,
SUMRFELD,29.233882,-95.187062,propagated,low,0,,LZ_NORTH,138.0,,,AMOCOOIL
SUNCHSE,26.090336,-97.165363,osm,high,99.3,Sunchase Substation,LZ_SOUTH,138.0,,139819442,
SUNGLO,32.104125,-100.162375,propagated,low,0,,LZ_SOUTH,138.0,,,HOLSTEIN
SUNNILAN,28.581355,-98.200195,osm,high,95.2,Sunniland Substation,LZ_SOUTH,138.0,,489376786,
SUNNY,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
SUNNYS,29.914613,-96.052614,osm,medium,88.2,Sunnyside Substation,LZ_SOUTH,69.0,,582229088,
SUNOCORC,32.311556,-100.061589,propagated,low,0,,LZ_NORTH,138.0,,,BUFFALO
SUNPD,32.748676,-100.961618,osm,medium,83.7,Sun Switching Station,LZ_WEST,138.0,,467959245,
SUNRBE,29.0,-98.0,lz_centroid,none,0,,LZ_SOUTH,69.0,,,
SUNSW,32.748676,-100.961618,osm,medium,83.7,Sun Switching Station,LZ_WEST,138.0,,467959245,
SUNV,32.748676,-100.961618,osm,high,92.7,Sun Switching Station,LZ_WEST,138.0,,467959245,
SUNVASLR,32.104125,-100.162375,propagated,low,0,,LZ_NORTH,345.0,,,HOLSTEIN
SUN_SLR,30.509782,-98.20608,propagated,low,0,,LZ_SOUTH,138.0,,,FLATRO
SUT,33.543862,-100.897118,propagated,low,0,,LZ_NORTH,69.0,,,ESPULA9
SUTHRLND,28.197778,-97.444953,propagated,low,0,,LZ_SOUTH,138.0,,,CRANELL
SUTTON,26.167627,-98.097755,propagated,low,0,,LZ_WEST,69.0,,,ELGATO
SVB,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,69.0,,,
SVC,29.379407,-94.953306,propagated,low,0,,LZ_NORTH,69.0,,,INTRCITY
SVPTS,32.760166,-96.575623,propagated,low,0,,LZ_NORTH,138.0,,,MESQT
SW,29.62972,-95.151201,osm,high,95.4,Southeast Substation,LZ_HOUSTON,138.0,,53501067,
SWAN2,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,138.0,,,EULES
SWDTN,29.323368,-99.74529,propagated,low,0,,LZ_WEST,138.0,,,FERRIS
SWEC,30.479567,-97.781526,propagated,low,0,,LZ_WEST,138.0,,,JOLLYVIL
SWEEHO,30.457815,-99.13096,propagated,low,0,,LZ_SOUTH,138.0,,,DOSS
SWEENY,29.055615,-95.687237,eia860,high,100.0,Sweeny,LZ_HOUSTON,138.0,64321,,
SWEETWN2,31.594864,-103.249847,propagated,low,0,,LZ_WEST,345.0,,,LONESTR
SWEETWN3,33.221074,-96.917938,propagated,low,0,,LZ_WEST,345.0,,,NAVO
SWEETWN4,29.233882,-95.187062,propagated,low,0,,LZ_WEST,345.0,,,AMOCOOIL
SWEETWN5,29.233882,-95.187062,propagated,low,0,,LZ_WEST,345.0,,,AMOCOOIL
SWEETWND,31.186,-103.128,propagated,low,0,,LZ_WEST,345.0,,,TAYGETE
SWEN,29.055615,-95.687237,eia860,medium,83.7,Sweeny,LZ_WEST,69.0,64321,,
SWESW,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,345.0,,,
SWFT_SLR,29.233882,-95.187062,propagated,low,0,,LZ_WEST,138.0,,,AMOCOOIL
SWIFTE,30.202597,-97.312695,osm,high,98.4,Swiftex Substation,LZ_SOUTH,138.0,,462642546,
SWINDELL,35.40238,-101.15404,propagated,low,0,,LZ_NORTH,138.0,,,RAILHEAD
SWINY,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
SWNDL_SU,32.3983,-100.6481,propagated,low,0,,LZ_NORTH,138.0,,,CHAMPION
SWOOSEII,29.045645,-95.745296,propagated,low,0,,LZ_WEST,138.0,,,HILCORP
SWPRT,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,138.0,,,
SWTWR,31.740751,-102.213176,propagated,low,0,,LZ_WEST,69.0,,,PEGAS
SWYTG,31.503698,-97.762643,propagated,low,0,,LZ_NORTH,138.0,,,GATESVL2
SW_MESA,32.524018,-99.822569,propagated,low,0,,LZ_WEST,138.0,,,MULBERRY
SYBR_SLR,29.271,-98.456,propagated,low,0,,LZ_SOUTH,345.0,,,BEXAR_ES
SYCAMORE,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,69.0,,,
SYCRK,28.985999,-95.358109,propagated,low,0,,LZ_NORTH,345.0,,,DOW
SYLVAN,32.168778,-101.478409,propagated,low,0,,LZ_NORTH,69.0,,,ELBOW
SYLVESTR,28.197778,-97.444953,propagated,low,0,,LZ_WEST,138.0,,,CRANELL
SYPOI,31.35612,-103.33454,propagated,low,0,,LZ_NORTH,69.0,,,WORSHAM
S_BATES,28.920653,-99.606307,osm,medium,89.4,South Batesville Substation,LZ_SOUTH,69.0,,343881264,
S_BENITO,30.591658,-96.311067,osm,medium,84.1,South Substation,LZ_SOUTH,69.0,,398989842,
S_CALHS,30.591658,-96.311067,osm,medium,85.5,South Substation,LZ_SOUTH,69.0,,398989842,
S_CLMVS,30.591658,-96.311067,osm,medium,85.5,South Substation,LZ_SOUTH,69.0,,398989842,
S_HILLS,32.857896,-97.511964,propagated,low,0,,LZ_WEST,69.0,,,AZLES
S_LCOGEN,30.591658,-96.311067,osm,medium,84.1,South Substation,LZ_HOUSTON,69.0,,398989842,
S_MCALLN,26.160696,-98.251678,osm,high,100,South McAllen Substation,LZ_SOUTH,138.0,,512936494,
S_MISSIN,26.209137,-98.333574,osm,high,100,South Mission Substation,LZ_SOUTH,138.0,,512936506,
S_PADRE,26.138388,-97.174635,osm,high,94.9,South Padre Island Substation,LZ_SOUTH,138.0,,402113358,
S_SNROSA,30.591658,-96.311067,osm,medium,88.4,South Substation,LZ_SOUTH,138.0,,398989842,
S_YGNACI,30.591658,-96.311067,osm,medium,88.4,South Substation,LZ_SOUTH,138.0,,398989842,
T0,29.271,-98.456,propagated,low,0,,LZ_SOUTH,138.0,,,BEXAR_ES
T1,29.22717,-99.699701,propagated,low,0,,LZ_SOUTH,138.0,,,DOWNIES
T2,26.22939,-98.008742,propagated,low,0,,LZ_SOUTH,138.0,,,WESLACO
